"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"gPi","median","local","linear",-0.189473684210526,0.259
1,"gPi","slope","local","linear",0.105263157894737,0.57
1,"gPi","range","local","linear",0.631578947368421,0.001
1,"gPi","variance","local","linear",0.631578947368421,0.001
1,"gPi","mean_lower","local","linear",-0.210526315789474,0.204
1,"gPi","mean_upper","local","linear",-0.147368421052632,0.398
1,"gPi","min","local","gaussian",-0.442105263157895,0.003
1,"gPi","max","local","gaussian",-0.442105263157895,0.009
1,"gPi","mean","local","gaussian",-0.442105263157895,0.009
1,"gPi","median","local","gaussian",-0.442105263157895,0.004
1,"gPi","slope","local","gaussian",-0.589473684210526,0.001
1,"gPi","range","local","gaussian",0.589473684210526,0.001
1,"gPi","variance","local","gaussian",0.589473684210526,0.002
1,"gPi","mean_lower","local","gaussian",-0.442105263157895,0.007
1,"gPi","mean_upper","local","gaussian",-0.442105263157895,0.008
1,"gPi","min","local","sinusoidal",-0.589473684210526,0.001
1,"gPi","max","local","sinusoidal",-0.410526315789474,0.012
1,"gPi","mean","local","sinusoidal",-0.536842105263158,0.001
1,"gPi","median","local","sinusoidal",-0.536842105263158,0.001
1,"gPi","slope","local","sinusoidal",-0.6,0.001
1,"gPi","range","local","sinusoidal",0.6,0.002
1,"gPi","variance","local","sinusoidal",0.6,0.001
1,"gPi","mean_lower","local","sinusoidal",-0.410526315789474,0.01
1,"gPi","mean_upper","local","sinusoidal",-0.589473684210526,0.001
1,"gPi","min","local","wave",-0.557894736842105,0.001
1,"gPi","max","local","wave",-0.515789473684211,0.001
1,"gPi","mean","local","wave",-0.536842105263158,0.001
1,"gPi","median","local","wave",-0.536842105263158,0.001
1,"gPi","slope","local","wave",-0.610526315789474,0.001
1,"gPi","range","local","wave",0.610526315789474,0.001
1,"gPi","variance","local","wave",0.610526315789474,0.001
1,"gPi","mean_lower","local","wave",-0.515789473684211,0.001
1,"gPi","mean_upper","local","wave",-0.557894736842105,0.002
1,"PPF","min","local","linear",-0.263157894736842,0.112
1,"PPF","max","local","linear",-0.0526315789473684,0.798
1,"PPF","mean","local","linear",-0.147368421052632,0.395
1,"PPF","median","local","linear",-0.147368421052632,0.364
1,"PPF","slope","local","linear",0.189473684210526,0.283
1,"PPF","range","local","linear",0.652631578947369,0.001
1,"PPF","variance","local","linear",0.652631578947369,0.001
1,"PPF","mean_lower","local","linear",-0.210526315789474,0.196
1,"PPF","mean_upper","local","linear",-0.0631578947368421,0.743
1,"PPF","min","local","gaussian",-0.442105263157895,0.009
1,"PPF","max","local","gaussian",-0.442105263157895,0.007
1,"PPF","mean","local","gaussian",-0.442105263157895,0.006
1,"PPF","median","local","gaussian",-0.442105263157895,0.006
1,"PPF","slope","local","gaussian",-0.589473684210526,0.001
1,"PPF","range","local","gaussian",0.589473684210526,0.002
1,"PPF","variance","local","gaussian",0.589473684210526,0.001
1,"PPF","mean_lower","local","gaussian",-0.442105263157895,0.009
1,"PPF","mean_upper","local","gaussian",-0.442105263157895,0.008
1,"PPF","min","local","sinusoidal",-0.589473684210526,0.001
1,"PPF","max","local","sinusoidal",-0.410526315789474,0.016
1,"PPF","mean","local","sinusoidal",-0.536842105263158,0.001
1,"PPF","median","local","sinusoidal",-0.536842105263158,0.001
1,"PPF","slope","local","sinusoidal",-0.6,0.001
1,"PPF","range","local","sinusoidal",0.6,0.001
1,"PPF","variance","local","sinusoidal",0.6,0.001
1,"PPF","mean_lower","local","sinusoidal",-0.410526315789474,0.011
1,"PPF","mean_upper","local","sinusoidal",-0.589473684210526,0.001
1,"PPF","min","local","wave",-0.557894736842105,0.001
1,"PPF","max","local","wave",-0.515789473684211,0.002
1,"PPF","mean","local","wave",-0.536842105263158,0.002
1,"PPF","median","local","wave",-0.536842105263158,0.001
