"resolution","score","stat","analysis","genotype_form","correlation","p_value","indices"
10,"RC","mean_upper","local","linear",-0.221052631578947,0.195,25
10,"RC","min","local","gaussian",-0.442105263157895,0.008,1
10,"RC","min","local","gaussian",-0.442105263157895,0.008,11
10,"RC","min","local","gaussian",-0.442105263157895,0.008,21
10,"RC","min","local","gaussian",-0.442105263157895,0.008,25
10,"RC","max","local","gaussian",-0.336842105263158,0.041,1
10,"RC","max","local","gaussian",-0.336842105263158,0.041,11
10,"RC","max","local","gaussian",-0.336842105263158,0.041,21
10,"RC","max","local","gaussian",-0.336842105263158,0.041,25
10,"RC","mean","local","gaussian",-0.368421052631579,0.032,1
10,"RC","mean","local","gaussian",-0.368421052631579,0.032,11
10,"RC","mean","local","gaussian",-0.368421052631579,0.032,21
10,"RC","mean","local","gaussian",-0.368421052631579,0.032,25
10,"RC","median","local","gaussian",-0.368421052631579,0.024,1
10,"RC","median","local","gaussian",-0.368421052631579,0.024,11
10,"RC","median","local","gaussian",-0.368421052631579,0.024,21
10,"RC","median","local","gaussian",-0.368421052631579,0.024,25
10,"RC","slope","local","gaussian",0.589473684210526,0.001,1
10,"RC","slope","local","gaussian",0.589473684210526,0.001,11
10,"RC","slope","local","gaussian",0.589473684210526,0.001,21
10,"RC","slope","local","gaussian",0.589473684210526,0.001,25
10,"RC","range","local","gaussian",0.589473684210526,0.002,1
10,"RC","range","local","gaussian",0.589473684210526,0.002,11
10,"RC","range","local","gaussian",0.589473684210526,0.002,21
10,"RC","range","local","gaussian",0.589473684210526,0.002,25
10,"RC","variance","local","gaussian",0.589473684210526,0.001,1
10,"RC","variance","local","gaussian",0.589473684210526,0.001,11
10,"RC","variance","local","gaussian",0.589473684210526,0.001,21
10,"RC","variance","local","gaussian",0.589473684210526,0.001,25
10,"RC","mean_lower","local","gaussian",-0.421052631578947,0.01,1
10,"RC","mean_lower","local","gaussian",-0.421052631578947,0.01,11
10,"RC","mean_lower","local","gaussian",-0.421052631578947,0.01,21
10,"RC","mean_lower","local","gaussian",-0.421052631578947,0.01,25
10,"RC","mean_upper","local","gaussian",-0.336842105263158,0.047,1
10,"RC","mean_upper","local","gaussian",-0.336842105263158,0.047,11
10,"RC","mean_upper","local","gaussian",-0.336842105263158,0.047,21
10,"RC","mean_upper","local","gaussian",-0.336842105263158,0.047,25
10,"RC","min","local","sinusoidal",-0.421052631578947,0.007,1
10,"RC","min","local","sinusoidal",-0.421052631578947,0.007,11
10,"RC","min","local","sinusoidal",-0.421052631578947,0.007,21
10,"RC","min","local","sinusoidal",-0.421052631578947,0.007,25
10,"RC","max","local","sinusoidal",-0.368421052631579,0.031,1
10,"RC","max","local","sinusoidal",-0.368421052631579,0.031,11
10,"RC","max","local","sinusoidal",-0.368421052631579,0.031,21
10,"RC","max","local","sinusoidal",-0.368421052631579,0.031,25
10,"RC","mean","local","sinusoidal",-0.4,0.015,1
10,"RC","mean","local","sinusoidal",-0.4,0.015,11
10,"RC","mean","local","sinusoidal",-0.4,0.015,21
10,"RC","mean","local","sinusoidal",-0.4,0.015,25
10,"RC","median","local","sinusoidal",-0.410526315789474,0.014,1
10,"RC","median","local","sinusoidal",-0.410526315789474,0.014,11
10,"RC","median","local","sinusoidal",-0.410526315789474,0.014,21
10,"RC","median","local","sinusoidal",-0.410526315789474,0.014,25
10,"RC","slope","local","sinusoidal",-0.6,0.001,1
10,"RC","slope","local","sinusoidal",-0.6,0.001,11
10,"RC","slope","local","sinusoidal",-0.6,0.001,21
10,"RC","slope","local","sinusoidal",-0.6,0.001,25
10,"RC","range","local","sinusoidal",0.6,0.001,1
10,"RC","range","local","sinusoidal",0.6,0.001,11
10,"RC","range","local","sinusoidal",0.6,0.001,21
10,"RC","range","local","sinusoidal",0.6,0.001,25
10,"RC","variance","local","sinusoidal",0.6,0.002,1
10,"RC","variance","local","sinusoidal",0.6,0.002,11
10,"RC","variance","local","sinusoidal",0.6,0.002,21
10,"RC","variance","local","sinusoidal",0.6,0.002,25
10,"RC","mean_lower","local","sinusoidal",-0.389473684210526,0.024,1
10,"RC","mean_lower","local","sinusoidal",-0.389473684210526,0.024,11
10,"RC","mean_lower","local","sinusoidal",-0.389473684210526,0.024,21
10,"RC","mean_lower","local","sinusoidal",-0.389473684210526,0.024,25
10,"RC","mean_upper","local","sinusoidal",-0.410526315789474,0.008,1
10,"RC","mean_upper","local","sinusoidal",-0.410526315789474,0.008,11
10,"RC","mean_upper","local","sinusoidal",-0.410526315789474,0.008,21
10,"RC","mean_upper","local","sinusoidal",-0.410526315789474,0.008,25
10,"RC","min","local","wave",-0.610526315789474,0.001,1
10,"RC","min","local","wave",-0.610526315789474,0.001,11
10,"RC","min","local","wave",-0.610526315789474,0.001,21
10,"RC","min","local","wave",-0.610526315789474,0.001,25
10,"RC","max","local","wave",-0.410526315789474,0.012,1
10,"RC","max","local","wave",-0.410526315789474,0.012,11
10,"RC","max","local","wave",-0.410526315789474,0.012,21
10,"RC","max","local","wave",-0.410526315789474,0.012,25
10,"RC","mean","local","wave",-0.557894736842105,0.002,1
10,"RC","mean","local","wave",-0.557894736842105,0.002,11
10,"RC","mean","local","wave",-0.557894736842105,0.002,21
10,"RC","mean","local","wave",-0.557894736842105,0.002,25
10,"RC","median","local","wave",-0.557894736842105,0.001,1
10,"RC","median","local","wave",-0.557894736842105,0.001,11
10,"RC","median","local","wave",-0.557894736842105,0.001,21
10,"RC","median","local","wave",-0.557894736842105,0.001,25
10,"RC","slope","local","wave",0.610526315789474,0.001,1
10,"RC","slope","local","wave",0.610526315789474,0.001,11
10,"RC","slope","local","wave",0.610526315789474,0.001,21
10,"RC","slope","local","wave",0.610526315789474,0.001,25
10,"RC","range","local","wave",0.610526315789474,0.001,1
10,"RC","range","local","wave",0.610526315789474,0.001,11
10,"RC","range","local","wave",0.610526315789474,0.001,21
10,"RC","range","local","wave",0.610526315789474,0.001,25
10,"RC","variance","local","wave",0.610526315789474,0.001,1
10,"RC","variance","local","wave",0.610526315789474,0.001,11
10,"RC","variance","local","wave",0.610526315789474,0.001,21
10,"RC","variance","local","wave",0.610526315789474,0.001,25
10,"RC","mean_lower","local","wave",-0.557894736842105,0.001,1
10,"RC","mean_lower","local","wave",-0.557894736842105,0.001,11
10,"RC","mean_lower","local","wave",-0.557894736842105,0.001,21
10,"RC","mean_lower","local","wave",-0.557894736842105,0.001,25
10,"RC","mean_upper","local","wave",-0.557894736842105,0.002,1
10,"RC","mean_upper","local","wave",-0.557894736842105,0.002,11
10,"RC","mean_upper","local","wave",-0.557894736842105,0.002,21
10,"RC","mean_upper","local","wave",-0.557894736842105,0.002,25
10,"gPi","min","local","linear",-0.263157894736842,0.104,1
10,"gPi","min","local","linear",-0.263157894736842,0.104,11
10,"gPi","min","local","linear",-0.263157894736842,0.104,21
10,"gPi","min","local","linear",-0.263157894736842,0.104,25
10,"gPi","max","local","linear",-0.157894736842105,0.347,1
10,"gPi","max","local","linear",-0.157894736842105,0.347,11
10,"gPi","max","local","linear",-0.157894736842105,0.347,21
10,"gPi","max","local","linear",-0.157894736842105,0.347,25
10,"gPi","mean","local","linear",-0.210526315789474,0.187,1
10,"gPi","mean","local","linear",-0.210526315789474,0.187,11
10,"gPi","mean","local","linear",-0.210526315789474,0.187,21
10,"gPi","mean","local","linear",-0.210526315789474,0.187,25
10,"gPi","median","local","linear",-0.210526315789474,0.221,1
10,"gPi","median","local","linear",-0.210526315789474,0.221,11
10,"gPi","median","local","linear",-0.210526315789474,0.221,21
10,"gPi","median","local","linear",-0.210526315789474,0.221,25
10,"gPi","slope","local","linear",0.136842105263158,0.433,1
10,"gPi","slope","local","linear",0.136842105263158,0.433,11
10,"gPi","slope","local","linear",0.136842105263158,0.433,21
10,"gPi","slope","local","linear",0.136842105263158,0.433,25
10,"gPi","range","local","linear",0.621052631578947,0.001,1
10,"gPi","range","local","linear",0.621052631578947,0.001,11
10,"gPi","range","local","linear",0.621052631578947,0.001,21
10,"gPi","range","local","linear",0.621052631578947,0.001,25
10,"gPi","variance","local","linear",0.621052631578947,0.002,1
10,"gPi","variance","local","linear",0.621052631578947,0.002,11
10,"gPi","variance","local","linear",0.621052631578947,0.002,21
10,"gPi","variance","local","linear",0.621052631578947,0.002,25
10,"gPi","mean_lower","local","linear",-0.221052631578947,0.209,1
10,"gPi","mean_lower","local","linear",-0.221052631578947,0.209,11
10,"gPi","mean_lower","local","linear",-0.221052631578947,0.209,21
10,"gPi","mean_lower","local","linear",-0.221052631578947,0.209,25
10,"gPi","mean_upper","local","linear",-0.221052631578947,0.187,1
10,"gPi","mean_upper","local","linear",-0.221052631578947,0.187,11
10,"gPi","mean_upper","local","linear",-0.221052631578947,0.187,21
10,"gPi","mean_upper","local","linear",-0.221052631578947,0.187,25
10,"gPi","min","local","gaussian",-0.442105263157895,0.009,1
10,"gPi","min","local","gaussian",-0.442105263157895,0.009,11
10,"gPi","min","local","gaussian",-0.442105263157895,0.009,21
10,"gPi","min","local","gaussian",-0.442105263157895,0.009,25
10,"gPi","max","local","gaussian",-0.336842105263158,0.025,1
10,"gPi","max","local","gaussian",-0.336842105263158,0.025,11
10,"gPi","max","local","gaussian",-0.336842105263158,0.025,21
10,"gPi","max","local","gaussian",-0.336842105263158,0.025,25
10,"gPi","mean","local","gaussian",-0.368421052631579,0.033,1
10,"gPi","mean","local","gaussian",-0.368421052631579,0.033,11
10,"gPi","mean","local","gaussian",-0.368421052631579,0.033,21
10,"gPi","mean","local","gaussian",-0.368421052631579,0.033,25
10,"gPi","median","local","gaussian",-0.368421052631579,0.025,1
10,"gPi","median","local","gaussian",-0.368421052631579,0.025,11
10,"gPi","median","local","gaussian",-0.368421052631579,0.025,21
10,"gPi","median","local","gaussian",-0.368421052631579,0.025,25
10,"gPi","slope","local","gaussian",0.589473684210526,0.001,1
10,"gPi","slope","local","gaussian",0.589473684210526,0.001,11
10,"gPi","slope","local","gaussian",0.589473684210526,0.001,21
10,"gPi","slope","local","gaussian",0.589473684210526,0.001,25
10,"gPi","range","local","gaussian",0.589473684210526,0.001,1
10,"gPi","range","local","gaussian",0.589473684210526,0.001,11
10,"gPi","range","local","gaussian",0.589473684210526,0.001,21
10,"gPi","range","local","gaussian",0.589473684210526,0.001,25
10,"gPi","variance","local","gaussian",0.589473684210526,0.001,1
10,"gPi","variance","local","gaussian",0.589473684210526,0.001,11
10,"gPi","variance","local","gaussian",0.589473684210526,0.001,21
10,"gPi","variance","local","gaussian",0.589473684210526,0.001,25
10,"gPi","mean_lower","local","gaussian",-0.421052631578947,0.014,1
10,"gPi","mean_lower","local","gaussian",-0.421052631578947,0.014,11
10,"gPi","mean_lower","local","gaussian",-0.421052631578947,0.014,21
10,"gPi","mean_lower","local","gaussian",-0.421052631578947,0.014,25
10,"gPi","mean_upper","local","gaussian",-0.336842105263158,0.052,1
10,"gPi","mean_upper","local","gaussian",-0.336842105263158,0.052,11
10,"gPi","mean_upper","local","gaussian",-0.336842105263158,0.052,21
10,"gPi","mean_upper","local","gaussian",-0.336842105263158,0.052,25
10,"gPi","min","local","sinusoidal",-0.421052631578947,0.014,1
10,"gPi","min","local","sinusoidal",-0.421052631578947,0.014,11
10,"gPi","min","local","sinusoidal",-0.421052631578947,0.014,21
